LabVIEW Measurement,
Writer_Version,2
Reader_Version,2
Separator,Comma
Decimal_Separator,.
Multi_Headings,No
X_Columns,One
Time_Pref,Relative
Operator,ShinySpaceNoodle
Date,2025/03/09
Time,17:56:59.7788000106811523438
***End_of_Header***,
,
Channels,15,,,,,,,,,,,,,,,
Samples,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
Date,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,
Time,17:56:59.7788000106811523438,17:56:59.7788000106811523438,17:56:59.7788000106811523438,17:56:59.7788000106811523438,17:56:59.7788000106811523438,17:56:59.7788000106811523438,17:56:59.7788000106811523438,17:56:59.7788000106811523438,17:56:59.7788000106811523438,17:56:59.7788000106811523438,17:56:59.7788000106811523438,17:56:59.7788000106811523438,17:56:59.7788000106811523438,17:56:59.7788000106811523438,17:56:59.7788000106811523438,
Y_Unit_Label,,,,,,,,,,,,PSI,PSI,,,
X_Dimension,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,
X0,2.0828448010000000E+9,2.0828448010000000E+9,2.0828448010000000E+9,2.0828448010000000E+9,2.0828448010000000E+9,2.0828448010000000E+9,2.0828448010000000E+9,2.0828448010000000E+9,2.0828448010000000E+9,2.0828448010000000E+9,2.0828448010000000E+9,2.0828448010000000E+9,2.0828448010000000E+9,2.0828448010000000E+9,2.0828448010000000E+9,
Delta_X,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,
***End_of_Header***,,,,,,,,,,,,,,,,
X_Value,dummy - s15,dummy - s14,dummy - s13,dummy - s12,dummy - s11,dummy - s10,dummy - s9,dummy - s8,dummy - s7,dummy - s6,dummy - s5,1KPT#1 (Fuel),3KPT#1 (Ox),dummy - s2,dummy - s1,Comment
2.082845E+9,-5.940962E-5,0.001152,-0.000209,-0.000130,6.070113E-5,-0.000170,0.000142,-0.000737,0.001014,0.001222,0.000882,99.050990,90.218573,0.028947,-0.000248
2.082845E+9,-6.070113E-5,0.001148,-0.000205,-0.000132,6.199265E-5,-0.000170,0.000139,-0.000763,0.000997,0.001220,0.000878,99.053967,90.203990,0.027839,-0.000260
2.082845E+9,-5.811811E-5,0.001151,-0.000208,-0.000129,5.295205E-5,-0.000170,0.000137,-0.000868,0.000963,0.001222,0.000878,99.067707,90.228989,0.023371,-0.000275
2.082845E+9,-5.682659E-5,0.001149,-0.000207,-0.000136,6.457568E-5,-0.000174,0.000136,-0.000912,0.000954,0.001222,0.000877,99.061524,90.233155,0.022364,-0.000276
2.082845E+9,-6.457568E-5,0.001147,-0.000203,-0.000137,6.199265E-5,-0.000167,0.000145,-0.000757,0.000975,0.001224,0.000877,99.062211,90.224128,0.026670,-0.000276
2.082845E+9,-6.199265E-5,0.001143,-0.000204,-0.000136,6.199265E-5,-0.000170,0.000142,-0.000727,0.001027,0.001226,0.000882,99.049616,90.238016,0.029397,-0.000242
2.082845E+9,-6.199265E-5,0.001148,-0.000207,-0.000141,6.199265E-5,-0.000173,0.000142,-0.000767,0.000967,0.001222,0.000877,99.051219,90.263709,0.025837,-0.000271
2.082845E+9,-6.070113E-5,0.001151,-0.000208,-0.000127,6.199265E-5,-0.000170,0.000137,-0.000860,0.000966,0.001220,0.000878,99.077554,90.281069,0.023484,-0.000274
2.082845E+9,-6.070113E-5,0.001148,-0.000203,-0.000137,6.328416E-5,-0.000169,0.000138,-0.000903,0.000956,0.001223,0.000880,99.067249,90.297040,0.022492,-0.000279
2.082845E+9,-5.682659E-5,0.001149,-0.000203,-0.000130,6.199265E-5,-0.000168,0.000139,-0.000739,0.000975,0.001219,0.000880,99.059921,90.224128,0.027212,-0.000269
