LabVIEW Measurement,
Writer_Version,2
Reader_Version,2
Separator,Comma
Decimal_Separator,.
Multi_Headings,No
X_Columns,One
Time_Pref,Relative
Operator,ShinySpaceNoodle
Date,2025/03/09
Time,16:58:55.4944200515747070313
***End_of_Header***,
,
Channels,15,,,,,,,,,,,,,,,
Samples,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
Date,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,
Time,16:58:55.4944200515747070313,16:58:55.4944200515747070313,16:58:55.4944200515747070313,16:58:55.4944200515747070313,16:58:55.4944200515747070313,16:58:55.4944200515747070313,16:58:55.4944200515747070313,16:58:55.4944200515747070313,16:58:55.4944200515747070313,16:58:55.4944200515747070313,16:58:55.4944200515747070313,16:58:55.4944200515747070313,16:58:55.4944200515747070313,16:58:55.4944200515747070313,16:58:55.4944200515747070313,
Y_Unit_Label,,,,,,,,,,,,PSI,PSI,,,
X_Dimension,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,
X0,2.0828448242000000E+9,2.0828448242000000E+9,2.0828448242000000E+9,2.0828448242000000E+9,2.0828448242000000E+9,2.0828448242000000E+9,2.0828448242000000E+9,2.0828448242000000E+9,2.0828448242000000E+9,2.0828448242000000E+9,2.0828448242000000E+9,2.0828448242000000E+9,2.0828448242000000E+9,2.0828448242000000E+9,2.0828448242000000E+9,
Delta_X,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,
***End_of_Header***,,,,,,,,,,,,,,,,
X_Value,dummy - s15,dummy - s14,dummy - s13,dummy - s12,dummy - s11,dummy - s10,dummy - s9,dummy - s8,dummy - s7,dummy - s6,dummy - s5,1KPT#1 (Fuel),3KPT#1 (Ox),dummy - s2,dummy - s1,Comment
2.082845E+9,-4.843176E-6,0.001230,-0.000220,-7.910520E-5,7.426203E-5,-0.000137,0.000211,-0.000594,0.000906,0.001267,0.000912,106.009714,96.339562,-0.003594,-0.000304
2.082845E+9,-9.686351E-6,0.001233,-0.000213,-6.619007E-5,6.941885E-5,-0.000131,0.000218,-0.000710,0.000883,0.001259,0.000922,106.018016,96.329146,-0.004856,-0.000299
2.082845E+9,9.686351E-6,0.001229,-0.000224,-7.587642E-5,6.941885E-5,-0.000144,0.000203,-6.457568E-6,0.000978,0.001267,0.000911,106.029752,96.362998,0.032997,-0.000123
2.082845E+9,1.614392E-6,0.001233,-0.000220,-7.264763E-5,5.811811E-5,-0.000137,0.000234,7.103324E-5,0.001618,0.001271,0.000935,105.983093,96.247554,0.068077,0.000676
2.082845E+9,-4.843176E-6,0.001230,-0.000205,-8.717716E-5,5.811811E-5,-0.000124,0.000210,-6.780446E-5,0.001017,0.001261,0.000915,106.001699,96.309182,0.025247,-0.000118
2.082845E+9,-1.614392E-6,0.001233,-0.000226,-9.202034E-5,6.619007E-5,-0.000129,0.000202,-0.000733,0.000886,0.001250,0.000919,106.005707,96.312654,-0.008456,-0.000297
2.082845E+9,-1.291514E-5,0.001238,-0.000213,-8.071959E-5,6.457568E-5,-0.000144,0.000215,-0.000462,0.000898,0.001258,0.000914,105.996260,96.316994,0.003692,-0.000294
2.082845E+9,9.686351E-6,0.001245,-0.000213,-8.556277E-5,6.457568E-5,-0.000134,0.000237,5.488932E-5,0.001141,0.001290,0.000936,105.993398,96.283142,0.047878,9.847790E-5
2.082845E+9,-1.614392E-6,0.001230,-0.000228,-8.879155E-5,6.296128E-5,-0.000140,0.000242,7.264763E-5,0.001571,0.001282,0.000925,105.976795,96.262310,0.063042,0.000631
2.082845E+9,4.843176E-6,0.001238,-0.000215,-8.233399E-5,6.296128E-5,-0.000147,0.000203,-0.000226,0.000915,0.001279,0.000914,105.998264,96.287482,0.010519,-0.000262
2.082845E+9,-9.686351E-6,0.001222,-0.000213,-8.233399E-5,7.426203E-5,-0.000140,0.000205,-0.000852,0.000885,0.001250,0.000912,106.004848,96.303106,-0.010500,-0.000304
2.082845E+9,6.457568E-6,0.001241,-0.000220,-8.233399E-5,5.973250E-5,-0.000131,0.000210,-0.000221,0.000922,0.001262,0.000933,106.001985,96.306578,0.012786,-0.000263
2.082845E+9,1.614392E-5,0.001240,-0.000220,-7.264763E-5,6.457568E-5,-0.000128,0.000239,7.749081E-5,0.001337,0.001267,0.000922,105.990821,96.282274,0.059699,0.000379
2.082845E+9,-1.614392E-6,0.001241,-0.000207,-6.619007E-5,6.457568E-5,-0.000132,0.000237,6.619007E-5,0.001343,0.001272,0.000925,106.004276,96.311786,0.050516,0.000337
2.082845E+9,-3.228784E-6,0.001225,-0.000223,-7.749081E-5,5.488932E-5,-0.000140,0.000203,-0.000394,0.000902,0.001271,0.000915,106.002272,96.300502,0.001075,-0.000291
2.082845E+9,-6.457568E-6,0.001224,-0.000216,-8.394838E-5,5.973250E-5,-0.000132,0.000199,-0.000878,0.000886,0.001248,0.000914,106.008283,96.333486,-0.009804,-0.000305
2.082845E+9,1.614392E-6,0.001225,-0.000231,-8.233399E-5,6.457568E-5,-0.000142,0.000228,-5.488932E-5,0.000922,0.001262,0.000909,106.011146,96.278802,0.024726,-0.000232
