LabVIEW Measurement,
Writer_Version,2
Reader_Version,2
Separator,Comma
Decimal_Separator,.
Multi_Headings,No
X_Columns,One
Time_Pref,Relative
Operator,ShinySpaceNoodle
Date,2025/03/09
Time,18:30:23.2183446884155273438
***End_of_Header***,
,
Channels,15,,,,,,,,,,,,,,,
Samples,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
Date,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,2025/03/09,
Time,18:30:23.2183446884155273438,18:30:23.2183446884155273438,18:30:23.2183446884155273438,18:30:23.2183446884155273438,18:30:23.2183446884155273438,18:30:23.2183446884155273438,18:30:23.2183446884155273438,18:30:23.2183446884155273438,18:30:23.2183446884155273438,18:30:23.2183446884155273438,18:30:23.2183446884155273438,18:30:23.2183446884155273438,18:30:23.2183446884155273438,18:30:23.2183446884155273438,18:30:23.2183446884155273438,
Y_Unit_Label,,,,,,,,,,,,PSI,PSI,,,
X_Dimension,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,
X0,2.0828450200000000E+9,2.0828450200000000E+9,2.0828450200000000E+9,2.0828450200000000E+9,2.0828450200000000E+9,2.0828450200000000E+9,2.0828450200000000E+9,2.0828450200000000E+9,2.0828450200000000E+9,2.0828450200000000E+9,2.0828450200000000E+9,2.0828450200000000E+9,2.0828450200000000E+9,2.0828450200000000E+9,2.0828450200000000E+9,
Delta_X,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,
***End_of_Header***,,,,,,,,,,,,,,,,
X_Value,dummy - s15,dummy - s14,dummy - s13,dummy - s12,dummy - s11,dummy - s10,dummy - s9,dummy - s8,dummy - s7,dummy - s6,dummy - s5,1KPT#1 (Fuel),3KPT#1 (Ox),dummy - s2,dummy - s1,Comment
2.082845E+9,-6.457568E-5,0.001161,-0.000208,-0.000130,6.715870E-5,-0.000168,0.000154,-9.815503E-5,0.000903,0.001209,0.000880,101.854014,92.758005,0.025937,-0.000347
2.082845E+9,-6.199265E-5,0.001157,-0.000207,-0.000133,6.845022E-5,-0.000170,0.000156,-0.000107,0.000904,0.001213,0.000880,101.832029,92.751061,0.026479,-0.000346
2.082845E+9,-6.199265E-5,0.001162,-0.000204,-0.000133,6.199265E-5,-0.000170,0.000154,-0.000110,0.000914,0.001215,0.000885,101.819434,92.755922,0.026036,-0.000345
2.082845E+9,-5.940962E-5,0.001156,-0.000208,-0.000134,6.199265E-5,-0.000168,0.000155,-0.000105,0.000930,0.001210,0.000878,101.832029,92.780920,0.027220,-0.000345
2.082845E+9,-5.811811E-5,0.001160,-0.000205,-0.000130,6.070113E-5,-0.000172,0.000158,-0.000111,0.000907,0.001213,0.000885,101.844166,92.776754,0.025901,-0.000350
2.082845E+9,-6.199265E-5,0.001153,-0.000205,-0.000128,6.586719E-5,-0.000170,0.000154,-0.000103,0.000904,0.001211,0.000885,101.834090,92.762866,0.025584,-0.000346
2.082845E+9,-5.811811E-5,0.001164,-0.000208,-0.000130,6.457568E-5,-0.000170,0.000156,-0.000114,0.000901,0.001211,0.000877,101.841418,92.764949,0.024532,-0.000345
2.082845E+9,-6.070113E-5,0.001156,-0.000208,-0.000128,6.586719E-5,-0.000167,0.000158,-0.000110,0.000900,0.001214,0.000880,101.825388,92.759394,0.024916,-0.000345
2.082845E+9,-6.457568E-5,0.001153,-0.000205,-0.000137,6.328416E-5,-0.000169,0.000151,-0.000118,0.000903,0.001210,0.000878,101.834777,92.793419,0.024106,-0.000349
2.082845E+9,-5.811811E-5,0.001158,-0.000207,-0.000133,6.457568E-5,-0.000167,0.000152,-0.000119,0.000900,0.001213,0.000880,101.860197,92.798280,0.024497,-0.000345
